pitch,roll,acceleration_x,acceleration_y,acceleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,distance,time,jerk_x,jerk_y,jerk_z,is_running_backoff
0.0,3.0,-98.13924,528.9944,9497.964,1.583108,0.5460198,5.474372,1291.0,2024-01-12 16:19:38.735463,-12628.245004489407,1254.814818945854,-7355.354663127196,True
-20.0,10.0,4713.077,2261.99,12317.67,2.213108,-26.75398,166.3344,1060.0,2024-01-12 16:19:38.975755,20022.37377856941,7212.040350906396,11734.498027399997,True
-20.0,10.0,4713.077,2261.99,12317.67,2.213108,-26.75398,166.3344,1060.0,2024-01-12 16:19:38.975755,20022.37377856941,7212.040350906396,11734.498027399997,True
-8.0,0.0,1455.333,-126.8629,9287.323,-0.5868923,1.45602,174.0344,1002.0,2024-01-12 16:19:39.156124,-18061.55159700392,-13244.254278728606,-16800.819431276992,True
-8.0,0.0,1455.333,-126.8629,9287.323,-0.5868923,1.45602,174.0344,1002.0,2024-01-12 16:19:39.156124,-18061.55159700392,-13244.254278728606,-16800.819431276992,False
1.0,0.0,-270.4813,-2.39364,9114.981,-0.6568923,10.97602,140.5044,587.0,2024-01-12 16:19:39.456317,-5749.01579983544,414.63078752669117,-574.1039930977756,False
-7.0,3.0,1175.277,519.4199,9170.035,-0.5868923,-2.60398,1.414372,553.0,2024-01-12 16:19:39.635586,8064.742370404252,2910.785132956618,307.1027338803702,False
1.0,3.0,-294.4177,555.3245,8495.028,3.053108,-0.7839803,4.144372,512.0,2024-01-12 16:19:39.816189,-8137.709229636273,198.80400657796358,-3737.5182029091407,False
-10.0,5.0,1649.218,856.9232,9131.736,-0.2368924,-0.4339803,4.214372,471.0,2024-01-12 16:19:39.996740,10765.023179046364,1670.4349463586468,3526.471744825565,False
2.0,0.0,-445.217,-19.14912,10546.38,-0.4468923,2.99602,0.5043722,412.0,2024-01-12 16:19:40.235772,-8762.15318451086,-3665.0838381471935,5918.220154623642,False
0.0,-2.0,-4.78728,-392.557,10101.16,-1.146892,1.80602,1.974372,372.0,2024-01-12 16:19:40.415955,2444.3466919742705,-2072.381301232636,-2470.9323299090333,False
-2.0,4.0,473.9407,691.762,9308.866,1.933108,-2.04398,0.5743722,328.0,2024-01-12 16:19:40.656253,1992.226235757268,4512.392945426095,-3297.1310622643546,False
-2.0,-2.0,347.0778,-426.0679,9193.972,-4.576892,-4.42398,-5.375628,271.0,2024-01-12 16:19:40.835859,-706.3399886418047,-6223.789294344287,-639.7002327316472,False
-2.0,4.0,368.6206,622.3464,8875.617,5.853108,-1.55398,-1.735628,227.0,2024-01-12 16:19:41.015440,119.96146585663294,5838.113720271075,-1772.7654930087235,False
-2.0,1.0,438.0361,191.4912,9349.558,0.6031077,-4.49398,0.3643722,188.0,2024-01-12 16:19:41.195731,385.0192189293972,-2389.7765279464866,2628.755733785939,False
0.0,0.0,-95.74561,105.3202,10505.69,1.583108,-0.08398026,1.694372,154.0,2024-01-12 16:19:41.375847,-2963.5441049101687,-478.4194630127251,6418.818983321858,False
-8.0,1.0,1350.013,167.5548,8854.074,1.863108,-4.84398,2.324372,110.0,2024-01-12 16:19:41.556006,8024.9036129196975,345.4426367819537,-9167.54644508462,False
-1.0,0.0,225.0022,126.8629,8691.307,2.143108,-3.44398,-0.9656279,71.0,2024-01-12 16:19:41.735862,-6255.064051240994,-226.24710879814967,-904.9850991904626,False
14.0,-50.0,-1484.057,-4421.053,3638.333,-0.02689235,30.15602,62.03437,40.0,2024-01-12 16:19:41.975502,-7131.777666499749,-18978.116758471042,-21085.686863628776,True
-12.0,0.0,2793.378,155.5866,12162.08,7.883108,-13.03398,82.05437,40.0,2024-01-12 16:19:42.096525,35343.984201350155,37816.27955016815,70430.80240945936,True
10.0,-6.0,-2424.757,-1455.333,12796.4,-3.946893,-21.15398,-8.245627,40.0,2024-01-12 16:19:42.276043,-29067.475127842332,-8973.582593388965,3533.461825555096,True
10.0,-6.0,-2424.757,-1455.333,12796.4,-3.946893,-21.15398,-8.245627,40.0,2024-01-12 16:19:42.276043,-29067.475127842332,-8973.582593388965,3533.461825555096,True
10.0,-6.0,-2424.757,-1455.333,12796.4,-3.946893,-21.15398,-8.245627,40.0,2024-01-12 16:19:42.276043,-29067.475127842332,-8973.582593388965,3533.461825555096,True
0.0,-2.0,47.8728,-406.9188,10060.47,-0.09689235,3.69602,1.834372,51.0,2024-01-12 16:19:42.515790,10313.49631069419,4373.0023733352255,-11411.73820736026,True
-9.0,2.0,1780.868,500.2708,10678.03,1.723108,-3.16398,187.8944,94.0,2024-01-12 16:19:42.695823,9625.986346947504,5039.018402181822,3430.2600078874502,True
-9.0,2.0,1780.868,500.2708,10678.03,1.723108,-3.16398,187.8944,94.0,2024-01-12 16:19:42.695823,9625.986346947504,5039.018402181822,3430.2600078874502,True
-3.0,2.0,591.2291,450.0043,9304.079,1.373108,0.3360198,172.9844,110.0,2024-01-12 16:19:42.875344,-6626.739490087511,-280.00345363495086,-7653.42773268866,True
-3.0,2.0,591.2291,450.0043,9304.079,1.373108,0.3360198,172.9844,110.0,2024-01-12 16:19:42.875344,-6626.739490087511,-280.00345363495086,-7653.42773268866,False
9.0,-4.0,-1689.91,-830.5931,9734.934,1.233108,5.93602,148.1344,2000.0,2024-01-12 16:19:43.175414,-7602.02319458793,-4267.662212150499,1435.8483020628505,False
1.0,4.0,-215.4276,828.1995,10558.35,3.683108,0.4760198,3.444372,2000.0,2024-01-12 16:19:43.355966,8166.524879259162,9187.339935309496,4560.547653861498,False
3.0,2.0,495.4835,-191.4912,9924.031,-0.4468923,0.1260198,-0.6156278,2000.0,2024-01-12 16:19:43.536134,3945.823342657964,-5659.665978420141,-3520.70844989121,False
0.0,-2.0,7.18092,-373.4078,10400.37,-0.7268924,0.1960198,0.7843722,2000.0,2024-01-12 16:19:43.716359,-2709.4053544180883,-1009.3860452212514,2643.023997780552,False
-4.0,1.0,789.9012,248.9386,10065.26,-1.846892,0.6860198,-0.1256279,2000.0,2024-01-12 16:19:43.895398,4371.7864822748115,3476.0381816252325,-1871.7151011790759,False
-2.0,1.0,430.8552,282.4495,10512.87,1.863108,3.69602,1.974372,2000.0,2024-01-12 16:19:44.076430,-1983.3289142251094,185.11036722789336,2472.5462901586493,False
-1.0,-2.0,318.3541,-478.728,10213.66,-1.076892,2.92602,3.444372,2000.0,2024-01-12 16:19:44.315952,-469.69004934828536,-3177.902238625262,-1249.1963159960294,False
-1.0,0.0,265.694,-95.74561,8947.427,-1.426892,2.57602,0.08437216,2000.0,2024-01-12 16:19:44.496108,-292.3027820333489,2125.837551899465,-7028.53637958214,False
-2.0,2.0,454.7916,438.0361,10570.31,3.263108,-1.41398,1.904372,2000.0,2024-01-12 16:19:44.675632,1053.327688776988,2973.31671531383,9039.922238809295,False
-4.0,4.0,880.8596,782.7203,10716.33,0.1831077,-2.32398,-0.3356278,2000.0,2024-01-12 16:19:44.856230,2359.2066357323997,1908.5715234941692,808.53608567094,False
0.0,3.0,-162.7675,715.6984,11436.81,0.5331077,-2.18398,-2.575628,2000.0,2024-01-12 16:19:45.093551,-4397.5337201511875,-282.4103218847045,3035.888100926591,False
-2.0,1.0,418.887,277.6622,9134.131,0.4631076,-1.34398,-2.295628,2000.0,2024-01-12 16:19:45.215573,4766.800249135402,-3589.81331235351,-18871.015062857517,False
-1.0,1.0,253.7258,265.694,9469.24,-1.706892,3.97602,1.274372,2000.0,2024-01-12 16:19:45.396660,-912.0544268776887,-66.09088449198434,1850.541452451034,False
4.0,3.0,-722.8793,607.9846,10302.23,1.163108,3.90602,8.134372,2000.0,2024-01-12 16:19:45.575742,-5453.3962095576335,1911.3623926469438,4651.444589629331,False
-6.0,0.0,1069.957,131.6502,10101.16,0.8831077,0.8960198,0.08437216,2000.0,2024-01-12 16:19:45.755847,9954.394936287166,-2644.759445878793,-1116.4043197023943,False
0.0,4.0,2.39364,631.921,8928.277,0.1831077,1.52602,3.024372,2000.0,2024-01-12 16:19:45.935940,-5927.844835723766,2777.847001271565,-6512.65179657177,False
2.0,0.0,-406.9188,-31.11732,9612.858,-1.636892,3.27602,-0.3356278,2000.0,2024-01-12 16:19:46.116066,-2272.3673428599977,-3680.969543541743,3800.5673806113505,False
-4.0,-2.0,677.4001,-461.9725,9356.739,-1.706892,0.2660198,-1.875628,2000.0,2024-01-12 16:19:46.295218,6052.50792623024,-2404.969969634724,-1429.6184245780153,False
3.0,2.0,-607.9846,399.7379,9775.626,0.8131077,-1.69398,4.914372,2000.0,2024-01-12 16:19:46.535322,-5353.44975510612,3588.9048079165696,1744.6065038483348,False
0.0,2.0,33.51096,385.376,9392.644,-0.2368924,-4.00398,1.344372,2000.0,2024-01-12 16:19:46.715388,3562.5579509735317,-79.75908833427769,-2126.8979152088677,False
6.0,0.0,-1132.192,153.193,10532.02,-3.386892,6.00602,-0.5456278,2000.0,2024-01-12 16:19:46.895452,-6473.825750844145,-1289.4470854807178,6327.616847343168,False
0.0,0.0,160.3739,-88.56468,9366.313,-0.1668923,0.6160198,1.694372,2000.0,2024-01-12 16:19:47.075976,7160.077884381025,-1339.1996632026767,-6457.351931045182,False
0.0,2.0,-129.2566,416.4934,10082.01,0.2531077,-2.60398,1.974372,2000.0,2024-01-12 16:19:47.255998,-1608.861694681761,2805.5353234604663,3975.6085367344,False
-2.0,-1.0,471.5471,-335.1096,10168.18,-0.3068923,-0.08398026,4.774372,2000.0,2024-01-12 16:19:47.496666,2496.400435454651,-3122.986853258431,358.0451077833367,False
0.0,4.0,-43.08552,854.5295,10091.59,-1.076892,0.2660198,1.064372,2000.0,2024-01-12 16:19:47.735885,-2151.303282766001,4973.012595153395,-320.16687637687704,False
1.0,0.0,-251.3322,-134.0438,11075.37,-0.3068923,-2.25398,5.124372,2000.0,2024-01-12 16:19:47.916193,-1154.9497526454734,-5482.692393016395,5456.1084366750265,False
-3.0,1.0,605.5909,292.0241,9710.998,-1.916892,0.9660198,0.2243722,2000.0,2024-01-12 16:19:48.095832,4770.250892066868,2371.8006668930466,-7595.0767929013255,False
0.0,2.0,86.17104,404.5252,9485.995,2.213108,-3.23398,-2.715628,2000.0,2024-01-12 16:19:48.276345,-2877.465113315938,623.229905879355,-1246.4642435724784,False
1.0,-4.0,-184.3103,-859.3168,10424.3,-4.576892,2.01602,1.484372,592.0,2024-01-12 16:19:48.514529,-1135.5982769623486,-5306.158264199106,3939.4123870620965,False
-6.0,-2.0,1084.319,-505.058,9787.594,-2.126892,0.5460198,-1.105628,2000.0,2024-01-12 16:19:48.636245,10422.863879851457,2910.536001840349,-5231.0789049919495,False
-2.0,2.0,464.3662,426.0679,9160.46,-1.006892,1.87602,-0.4056278,2000.0,2024-01-12 16:19:48.815816,-3452.4104671689747,5185.27991713584,-3492.4013342911717,False
-5.0,0.0,955.0624,102.9265,9598.496,-1.146892,-3.65398,0.3643722,2000.0,2024-01-12 16:19:48.995921,2724.50070792038,-1794.1833930207379,2432.114599816774,False
0.0,-4.0,-19.14912,-897.615,10522.44,-3.246892,0.4060197,-1.525628,2000.0,2024-01-12 16:19:49.176009,-5409.641508595798,-5555.847696681622,5130.513970947544,False
4.0,2.0,-710.9111,373.4078,9730.146,2.283108,0.1260198,-1.735628,2000.0,2024-01-12 16:19:49.416114,-2881.081110347556,5293.612377917993,-3299.7813456612726,False
0.0,3.0,23.9364,610.3782,9581.741,4.943108,-2.60398,0.7143722,2000.0,2024-01-12 16:19:49.595439,4097.853060086435,1321.4576885543006,-827.5756308378678,False
0.0,0.0,-177.1294,88.56468,10318.98,2.633108,-2.32398,-2.645628,2000.0,2024-01-12 16:19:49.775961,-1113.802195854245,-2890.581314188853,4083.9288286192245,False
1.0,2.0,-184.3103,382.9824,9998.234,0.3231077,-4.98398,-5.375628,2000.0,2024-01-12 16:19:49.955516,-39.99275987858878,1639.7077218679512,-1786.3384478293515,False
-5.0,1.0,900.0087,282.4495,9739.722,0.5331077,-1.97398,0.4343722,862.0,2024-01-12 16:19:50.135545,6023.0240683445445,-558.4261424548266,-1435.9464308528106,False
0.0,0.0,-284.8432,622.3464,9718.179,-1.636892,3.55602,1.764372,718.0,2024-01-12 16:19:50.315444,-6586.206149005831,1889.3762611242976,-119.7505266844155,False
4.0,-4.0,-873.6786,-926.3387,10596.64,-1.706892,0.8260198,-0.4756279,662.0,2024-01-12 16:19:50.495524,-3269.854509107063,-8599.983896046204,4878.170812972009,False
0.0,4.0,146.012,792.2949,9847.436,-0.7268924,-2.46398,7.154372,662.0,2024-01-12 16:19:50.676586,5631.720626083882,9491.961869414898,-4137.83124012769,False
-13.0,-2.0,2156.67,-361.4396,8887.586,0.8831077,3.83602,5.334372,662.0,2024-01-12 16:19:50.915772,8406.252874332109,-4823.58708285602,-4012.9857098659636,False
0.0,4.0,90.95832,964.637,12253.04,0.5331077,4.25602,4.284372,662.0,2024-01-12 16:19:51.155825,-8605.23167800444,5524.099261413105,14019.62899859615,False
20.0,-15.0,-3293.649,-2388.853,8454.337,4.873108,12.58602,39.28437,140.0,2024-01-12 16:19:51.576143,-15220.737340613241,-12013.225771548425,-6763.670639544566,True
20.0,-15.0,-3293.649,-2388.853,8454.337,4.873108,12.58602,39.28437,140.0,2024-01-12 16:19:51.576143,-15220.737340613241,-12013.225771548425,-6763.670639544566,True
22.0,-57.0,-2874.762,-5773.46,3700.567,-30.89689,24.62602,39.63437,125.0,2024-01-12 16:19:51.695755,3502.048289469282,-28296.550513326423,-39743.25318529913,True
22.0,-57.0,-2874.762,-5773.46,3700.567,-30.89689,24.62602,39.63437,125.0,2024-01-12 16:19:51.695755,3502.048289469282,-28296.550513326423,-39743.25318529913,True
10.0,0.0,-1469.695,90.95832,7803.267,1.583108,6.84602,4.774372,161.0,2024-01-12 16:19:51.935899,5850.9352721700325,24420.424078886,17084.332733693118,True
0.0,1.0,-466.7598,-643.8892,9620.039,-0.9368923,-0.2939802,-1.035628,598.0,2024-01-12 16:19:52.115833,5573.905987751064,-4083.9836829059536,10096.879967099052,True
0.0,1.0,-466.7598,-643.8892,9620.039,-0.9368923,-0.2939802,-1.035628,598.0,2024-01-12 16:19:52.115833,5573.905987751064,-4083.9836829059536,10096.879967099052,True
0.0,1.0,-466.7598,-643.8892,9620.039,-0.9368923,-0.2939802,-1.035628,598.0,2024-01-12 16:19:52.115833,5573.905987751064,-4083.9836829059536,10096.879967099052,True
-18.0,9.0,3561.736,1783.262,10565.53,-3.036892,-3.02398,136.4444,634.0,2024-01-12 16:19:52.413907,13515.086186651635,8142.780651784456,3172.0009125250776,True
-18.0,9.0,3561.736,1783.262,10565.53,-3.036892,-3.02398,136.4444,634.0,2024-01-12 16:19:52.413907,13515.086186651635,8142.780651784456,3172.0009125250776,True
0.0,1.0,-4.78728,174.7357,9694.242,2.283108,-3.72398,195.6644,117.0,2024-01-12 16:19:52.595935,-19593.267409409542,-8836.697101544818,-4786.560309402952,True
0.0,1.0,-4.78728,174.7357,9694.242,2.283108,-3.72398,195.6644,117.0,2024-01-12 16:19:52.595935,-19593.267409409542,-8836.697101544818,-4786.560309402952,False
7.0,-6.0,-1136.979,-1079.532,8997.693,1.303108,3.90602,182.7844,2000.0,2024-01-12 16:19:52.895378,-3780.992442635159,-4188.669295992893,-2326.148883092945,False
2.0,1.0,-452.398,330.3223,10603.83,1.653108,2.08602,2.044372,2000.0,2024-01-12 16:19:53.076455,3780.607145026702,7785.938026364475,8869.911695024772,False
-7.0,0.0,1287.778,78.99012,10242.39,0.4631076,-0.3639803,-0.1256279,2000.0,2024-01-12 16:19:53.255999,9692.198012743393,-1399.836140444682,-2013.0998529608369,False
-6.0,10.0,1103.468,1761.719,9308.866,1.793108,-9.95398,-1.665628,2000.0,2024-01-12 16:19:53.496704,-765.7090629608855,6990.834756236888,-3878.290853949853,False
-5.0,1.0,825.8058,287.2368,9301.686,1.583108,0.05601976,-0.4056278,2000.0,2024-01-12 16:19:53.676383,-1545.3236048731353,-8206.202171650553,-39.96015115845642,False
-4.0,5.0,622.3464,821.0186,8796.627,-1.636892,-0.7139802,1.904372,2000.0,2024-01-12 16:19:53.916039,-848.9643489000899,2227.283272690857,-2107.433154187666,False
-5.0,5.0,797.0822,866.4977,8550.082,0.04310766,-1.41398,13.17437,2000.0,2024-01-12 16:19:54.095408,974.1694495704381,253.55050203769892,-1374.5128756920096,False
2.0,1.0,-423.6743,217.8212,9964.724,0.8831077,4.32602,-0.6156278,2000.0,2024-01-12 16:19:54.335680,-5080.727259106346,-2699.7590231071454,5887.668975161482,False
-2.0,0.0,392.557,-9.57456,10089.19,0.04310766,-0.01398024,0.9943722,2000.0,2024-01-12 16:19:54.515792,4531.798547570401,-1262.5242071599894,691.0477924846782,False
0.0,8.0,-105.3202,1555.866,10670.85,-0.3068923,-0.5039802,9.674373,2000.0,2024-01-12 16:19:54.755972,-2072.933633108502,6517.7806645016235,2421.7670080772746,False
-4.0,6.0,686.9747,1053.202,9299.292,4.873108,-4.42398,6.664372,2000.0,2024-01-12 16:19:54.936049,4399.756215396747,-2791.3836858677123,-7616.508493588859,False
0.0,2.0,134.0438,392.557,10673.24,1.863108,-0.7139802,4.634372,2000.0,2024-01-12 16:19:55.176175,-2302.669848329627,-2751.2430973738788,5721.7793991487815,False
0.0,-3.0,67.02192,-600.8036,9512.325,-1.076892,0.05601976,7.364372,1983.0,2024-01-12 16:19:55.355193,-374.386262833905,-5548.942564434861,-6484.906545710482,False
-1.0,2.0,282.4495,481.1216,10079.62,-0.5868923,-1.13398,13.10437,2000.0,2024-01-12 16:19:55.535275,1196.2749192034742,6007.958596639309,3150.203796048467,False
-1.0,1.0,289.6304,184.3103,9794.775,0.3931077,-2.60398,0.5043722,1013.0,2024-01-12 16:19:55.775476,29.895379286514245,-1235.6788689472564,-1185.8610080724109,False
0.0,1.0,138.8311,248.9386,11484.68,0.6731077,-3.65398,0.8543722,977.0,2024-01-12 16:19:56.015352,-628.6552218646301,269.42378562257164,7044.910703863666,False
0.0,3.0,-14.36184,526.6008,9993.447,-2.686893,1.66602,5.614372,912.0,2024-01-12 16:19:56.195444,-850.6371188059436,1541.7797570130824,-8280.395575594697,False
0.0,3.0,131.6502,493.0898,9162.854,1.933108,-1.90398,2.394372,2000.0,2024-01-12 16:19:56.375993,808.711430138079,-185.60612354540888,-4600.374413594098,False
-6.0,5.0,993.3606,873.6786,8923.49,1.583108,-1.69398,5.894372,823.0,2024-01-12 16:19:56.555644,4796.580035735954,2118.489738437303,-1332.383343259985,False
-1.0,1.0,246.5449,263.3004,11546.92,-2.266892,-2.74398,-4.045628,789.0,2024-01-12 16:19:56.735202,-4159.189231334722,-3399.337261497677,14610.487976030032,False
1.0,5.0,4.78728,969.4242,11499.05,-3.036892,-2.53398,5.824372,730.0,2024-01-12 16:19:56.976246,-1002.9605383249531,2929.439438442774,-198.5944474867692,False
-6.0,2.0,1139.373,478.728,10065.26,0.1131077,-0.5039802,3.514372,697.0,2024-01-12 16:19:57.155820,6318.207090113267,-2732.5570516889975,-7984.396404824746,False
-7.0,3.0,1429.003,636.7083,11185.48,0.7431077,3.34602,1.414372,635.0,2024-01-12 16:19:57.395991,1205.9324398033064,657.7825799118128,4664.2600480490955,False
-7.0,1.0,1412.248,232.1831,10819.25,-1.776892,-2.53398,-2.365628,605.0,2024-01-12 16:19:57.576016,-93.07040688793158,-2247.0501319261216,-2034.3285654770148,False
2.0,0.0,-471.5471,-81.38376,9210.727,-2.476892,1.87602,2.534372,588.0,2024-01-12 16:19:57.755956,-10469.018006002001,-1742.6189841058133,-8939.218628431696,False
1.0,-1.0,-186.7039,-265.694,9155.673,1.163108,0.05601976,7.574372,588.0,2024-01-12 16:19:57.993607,1198.5777463591571,-775.5500292445646,-231.65902941708677,False
5.0,-2.0,-895.2214,-461.9725,9421.367,-0.5168923,-0.7139802,3.584372,1360.0,2024-01-12 16:19:58.176668,-3870.3901978029185,-1072.202708386822,1451.3959827598424,False
1.0,0.0,-174.7357,143.6184,9579.348,2.493108,1.38602,7.154372,1311.0,2024-01-12 16:19:58.415698,3014.206166589968,2533.535121114505,660.9254068526953,False
-2.0,0.0,490.6962,-167.5548,10565.53,0.2531077,-0.2939802,-0.4756279,1302.0,2024-01-12 16:19:58.595205,3706.9969416234467,-1733.4878305581399,5493.83589497903,False
-3.0,0.0,512.239,160.3739,9229.876,-0.2368924,-1.76398,8.274372,330.0,2024-01-12 16:19:58.775278,119.63370410888948,1821.087558934432,-7417.291876072484,False
-1.0,7.0,299.205,1170.49,9249.025,3.963108,-0.6439802,1.834372,290.0,2024-01-12 16:19:58.956115,-1178.0443161521152,5585.782223770578,105.8909404601903,False
-1.0,5.0,248.9386,868.8914,9502.751,0.7431077,1.10602,2.534372,290.0,2024-01-12 16:19:59.196673,-208.95750712925772,-1253.7458741758746,1054.739397567325,False
0.0,0.0,-143.6184,-7.18092,9359.133,-1.146892,1.03602,4.494372,290.0,2024-01-12 16:19:59.376189,-2186.752155796698,-4880.19073508768,-800.0289667773368,False
-3.0,1.0,584.0482,251.3322,10251.96,-0.5868923,0.05601976,1.834372,1292.0,2024-01-12 16:19:59.556247,4041.290028768508,1435.7213786668742,4958.552244276841,False
1.0,1.0,-332.716,208.2467,9900.095,0.3231077,2.99602,4.004372,1292.0,2024-01-12 16:19:59.735279,-5120.672282050136,-240.65809464229858,-1965.3749050449069,False
-3.0,8.0,639.1019,1507.993,10261.54,1.723108,-0.5739802,3.444372,1220.0,2024-01-12 16:19:59.916327,5367.736180460431,7179.014957359375,1996.4042684812953,False
-45.0,-2.0,13966.89,-624.7401,13928.59,3.193108,30.36602,-70.89563,1185.0,2024-01-12 16:20:00.096355,74031.7511720399,-11846.67440620348,20369.331437331966,True
-9.0,0.0,1596.558,-143.6184,9057.534,-3.386892,-17.72398,-22.87563,1185.0,2024-01-12 16:20:00.275879,-68906.2855105724,2679.985405851028,-27133.17439450993,True
-9.0,0.0,1596.558,-143.6184,9057.534,-3.386892,-17.72398,-22.87563,1185.0,2024-01-12 16:20:00.275879,-68906.2855105724,2679.985405851028,-27133.17439450993,True
8.0,12.0,-1472.089,2099.222,9387.856,4.943108,19.16602,-14.05563,2000.0,2024-01-12 16:20:00.455802,-17055.334782101232,12465.556932687872,1835.9075826881506,True
8.0,12.0,-1472.089,2099.222,9387.856,4.943108,19.16602,-14.05563,2000.0,2024-01-12 16:20:00.455802,-17055.334782101232,12465.556932687872,1835.9075826881506,True
1.0,-3.0,-181.9166,-603.1973,9830.68,-4.436892,2.85602,2.604372,1224.0,2024-01-12 16:20:00.635831,7166.469846524727,-15011.022113104003,2459.7370423653997,True
1.0,-3.0,-181.9166,-603.1973,9830.68,-4.436892,2.85602,2.604372,1224.0,2024-01-12 16:20:00.635831,7166.469846524727,-15011.022113104003,2459.7370423653997,True
-3.0,-1.0,643.8892,-198.6721,10127.49,-1.076892,12.09602,179.4244,1055.0,2024-01-12 16:20:00.935996,2751.172854929788,1347.6761114720239,988.8228141188995,True
-3.0,-1.0,643.8892,-198.6721,10127.49,-1.076892,12.09602,179.4244,1055.0,2024-01-12 16:20:00.935996,2751.172854929788,1347.6761114720239,988.8228141188995,True
-3.0,-1.0,643.8892,-198.6721,10127.49,-1.076892,12.09602,179.4244,1055.0,2024-01-12 16:20:00.935996,2751.172854929788,1347.6761114720239,988.8228141188995,True
2.0,0.0,-483.5153,19.14912,10158.61,5.223108,1.59602,119.0144,631.0,2024-01-12 16:20:01.175600,-4705.282466069014,909.0884125473698,129.88097026761156,True
2.0,0.0,-483.5153,19.14912,10158.61,5.223108,1.59602,119.0144,631.0,2024-01-12 16:20:01.175600,-4705.282466069014,909.0884125473698,129.88097026761156,False
-13.0,2.0,2822.102,500.2708,11898.78,-1.006892,-1.76398,121.8844,633.0,2024-01-12 16:20:01.475840,11009.916400213162,1602.456967759126,5795.929922728484,False
-1.0,-4.0,227.3958,-780.3267,9914.457,-2.196892,2.29602,4.144372,629.0,2024-01-12 16:20:01.656426,-14368.257782995357,-7091.344290255058,-10988.24382842524,False
0.0,4.0,-157.9802,727.6666,10165.79,4.733108,3.06602,3.164372,594.0,2024-01-12 16:20:01.836009,-2145.9492268199106,8397.194055116577,1399.5367044764846,False
-4.0,-8.0,720.4857,-1393.099,9710.998,-4.226892,-0.7139802,-6.005628,573.0,2024-01-12 16:20:02.076088,3659.0701394124435,-8833.615601531163,-1894.3431120589528,False
-1.0,0.0,303.9923,50.26644,10457.81,-1.286892,-2.53398,0.3643722,550.0,2024-01-12 16:20:02.256196,-2312.4647433761966,8013.888555755436,4146.467674950585,False
-4.0,5.0,672.6129,847.3486,9509.932,-1.286892,1.80602,1.344372,508.0,2024-01-12 16:20:02.493790,1551.4726802865391,3354.80761298686,-3989.4862664882057,False
-1.0,1.0,342.2905,342.2905,10046.11,0.8131077,-3.72398,9.744372,473.0,2024-01-12 16:20:02.733545,-1377.7497862401199,-2106.5591958457594,2236.3579487393376,False
-2.0,1.0,423.6743,191.4912,9967.117,-0.6568923,1.45602,-1.175628,401.0,2024-01-12 16:20:02.975922,335.7736088820309,-622.1683575586793,-325.90963664044193,False
-1.0,-1.0,294.4177,-325.535,9787.594,-0.09689235,1.31602,5.194372,395.0,2024-01-12 16:20:03.156316,-716.523831169551,-2866.09421599388,-995.1716797676256,False
1.0,4.0,-296.8114,813.8376,9991.054,1.163108,0.3360198,5.404372,322.0,2024-01-12 16:20:03.395663,-2470.1755192252253,4760.337919422428,850.062879417753,False
-2.0,0.0,404.5252,64.62828,9766.052,-0.09689235,3.62602,1.694372,288.0,2024-01-12 16:20:03.575227,3905.775099685906,-4172.380432603417,-1253.0462676260297,False
3.0,-2.0,-605.5909,-483.5153,10101.16,-0.4468923,-0.8539803,2.114372,288.0,2024-01-12 16:20:03.815411,-4205.592795523432,-2282.1819105352565,1395.2136695200354,False
-2.0,0.0,414.0997,129.2566,8803.808,-3.736892,-5.12398,6.104372,288.0,2024-01-12 16:20:03.996468,5631.876149499882,3384.414300468913,-7165.434089817013,False
-7.0,-5.0,1263.842,-854.5295,9387.856,2.493108,-3.30398,11.14437,288.0,2024-01-12 16:20:04.175979,4733.650305552306,-5480.366662767185,3253.5499217318093,False
0.0,-1.0,19.14912,-189.0976,9811.53,1.443108,1.03602,-2.365628,288.0,2024-01-12 16:20:04.356002,-6914.076979052677,3696.371574743228,2353.443726634935,False
-3.0,-2.0,564.899,-457.1852,10577.5,-4.856892,0.8260198,-0.1256279,288.0,2024-01-12 16:20:04.536074,3030.731485183704,-1488.7800435381403,4253.687413923316,False
-8.0,-2.0,1488.844,-512.239,9904.883,-2.336892,-0.4339803,5.544372,73.0,2024-01-12 16:20:04.715181,5158.62026609792,-307.3793877402895,-3755.392028228937,False
31.0,1.0,-7927.736,327.9287,12856.24,-1.566892,19.09602,-18.95563,53.0,2024-01-12 16:20:04.895238,-52297.772372082174,4666.120728435995,16391.23721932499,True
34.0,22.0,-5613.086,3157.211,7664.436,-4.016892,13.21602,-14.54563,57.0,2024-01-12 16:20:05.016017,19164.34148320486,23425.283368797554,-42985.98266254895,True
34.0,22.0,-5613.086,3157.211,7664.436,-4.016892,13.21602,-14.54563,57.0,2024-01-12 16:20:05.016017,19164.34148320486,23425.283368797554,-42985.98266254895,True
34.0,22.0,-5613.086,3157.211,7664.436,-4.016892,13.21602,-14.54563,57.0,2024-01-12 16:20:05.016017,19164.34148320486,23425.283368797554,-42985.98266254895,True
15.0,1.0,-1618.101,169.9484,5897.929,0.04310766,-0.08398026,-16.08563,60.0,2024-01-12 16:20:05.313786,13416.389886119778,-10032.147738683341,-5932.474502046887,True
0.0,-1.0,83.7774,-251.3322,9497.964,-2.546892,3.69602,-1.805628,86.0,2024-01-12 16:20:05.435738,13955.313565993178,-3454.478811335607,29520.09807137234,True
