pitch,roll,acceleration_x,acceleration_y,acceleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,distance,time,jerk_x,jerk_y,jerk_z,is_running_backoff
-4.0,1.0,753.9966,169.9484,8945.033,-2.626463,2.712544,2.458747,593.0,2024-01-12 16:24:11.336359,916.4737707305906,4253.63339367834,-3765.5117880849834,False
-4.0,-3.0,849.7422,-603.1973,10780.96,-1.506463,-0.577456,2.948747,593.0,2024-01-12 16:24:11.516535,531.4004084894774,-4291.058187549951,10189.631249444985,False
-1.0,1.0,265.694,272.875,9720.572,-0.3864629,2.782544,4.348747,323.0,2024-01-12 16:24:11.756588,-2432.9968798556984,3649.495319783548,-4417.307844517665,False
3.0,0.0,-234.5767,143.6184,10668.45,1.503537,0.892544,0.9187471,297.0,2024-01-12 16:24:11.936108,-2786.712901069519,-720.0122549019607,5280.069073083782,False
-4.0,4.0,732.4539,663.0383,8633.859,3.253537,-3.097456,0.3587471,297.0,2024-01-12 16:24:12.175858,4033.495724713243,2166.5063607924926,-8486.302398331598,False
-3.0,-1.0,519.4199,-272.875,9641.582,-0.806463,-2.187456,-1.461253,297.0,2024-01-12 16:24:12.356441,-1179.7013007868957,-5182.732040114518,5580.3868581206425,False
-1.0,0.0,181.9166,-86.17104,9627.221,-3.536463,2.432544,-0.06125287,2000.0,2024-01-12 16:24:12.596195,-1407.7066493155482,778.7313663171417,-59.89889636878127,False
-1.0,-4.0,205.853,-804.2631,9538.655,-3.396463,2.502544,-1.391253,2000.0,2024-01-12 16:24:12.776223,132.95931743950953,-3988.779856466772,-491.9568067189487,False
-1.0,7.0,201.0658,1321.289,10752.23,2.483537,0.962544,-1.601253,2000.0,2024-01-12 16:24:12.955793,-26.659241521412333,11836.899816227653,6758.2279890850305,False
1.0,-1.0,-208.2467,-330.3223,10828.83,2.133537,2.152544,3.858747,1910.0,2024-01-12 16:24:13.196421,-1701.0177535448909,-6863.7535947603765,318.33369350200456,True
-15.0,1.0,2168.638,217.8212,7583.052,17.81354,17.76254,43.54875,1889.0,2024-01-12 16:24:13.376611,13190.991175980911,3042.030634330429,-18013.086186802822,True
-12.0,20.0,1783.262,2858.006,7834.384,-9.836463,-34.87746,29.05875,1889.0,2024-01-12 16:24:13.495995,-3228.0372579240097,22115.06399517523,2105.240233197081,True
-12.0,20.0,1783.262,2858.006,7834.384,-9.836463,-34.87746,29.05875,1889.0,2024-01-12 16:24:13.495995,-3228.0372579240097,22115.06399517523,2105.240233197081,True
11.0,0.0,-1934.061,126.8629,9126.949,-0.736463,6.212544,2.318747,61.0,2024-01-12 16:24:13.735597,-15514.574168829975,-11398.665703959065,5394.633600721198,True
11.0,0.0,-1934.061,126.8629,9126.949,-0.736463,6.212544,2.318747,61.0,2024-01-12 16:24:13.735597,-15514.574168829975,-11398.665703959065,5394.633600721198,True
11.0,0.0,-1934.061,126.8629,9126.949,-0.736463,6.212544,2.318747,61.0,2024-01-12 16:24:13.735597,-15514.574168829975,-11398.665703959065,5394.633600721198,True
-5.0,2.0,940.7006,375.8015,9763.658,0.453537,-0.4374561,0.5687471,114.0,2024-01-12 16:24:13.976801,11918.38277972173,1032.066632394156,2639.7116134060752,True
-13.0,8.0,2661.728,1713.846,11362.61,-6.546463,-8.977456,123.2087,128.0,2024-01-12 16:24:14.155995,9604.269116153442,7467.016194738663,8923.021976182245,True
-13.0,8.0,2661.728,1713.846,11362.61,-6.546463,-8.977456,123.2087,128.0,2024-01-12 16:24:14.155995,9604.269116153442,7467.016194738663,8923.021976182245,True
-2.0,-1.0,438.0361,-174.7357,9914.457,-0.1764629,-1.907456,191.4588,121.0,2024-01-12 16:24:14.336039,-12350.824798382619,-10489.556441758681,-8043.328297527272,True
-2.0,-1.0,438.0361,-174.7357,9914.457,-0.1764629,-1.907456,191.4588,121.0,2024-01-12 16:24:14.336039,-12350.824798382619,-10489.556441758681,-8043.328297527272,False
2.0,4.0,-450.0043,840.1677,9639.188,2.343537,2.572544,197.1987,2000.0,2024-01-12 16:24:14.636361,-2956.9608620081112,3379.3841277029323,-916.5795379625877,False
5.0,1.0,-861.7104,253.7258,9545.837,-1.226463,0.1925439,3.788747,2000.0,2024-01-12 16:24:14.875774,-1719.6480558699823,-2449.498982929081,-389.9161699657102,False
-1.0,0.0,241.7576,112.5011,10723.51,-0.246463,3.832544,-1.321253,2000.0,2024-01-12 16:24:15.055959,6124.083580764214,-783.776118988817,6535.910314399093,False
3.0,-1.0,-761.1776,-234.5767,10910.21,-0.5964629,0.612544,1.338747,1623.0,2024-01-12 16:24:15.356059,-3342.0033322225927,-1156.5404865044984,622.1259580139917,False
-2.0,6.0,335.1096,1024.478,8772.69,1.083537,1.032544,-3.911253,1573.0,2024-01-12 16:24:15.536129,6088.1168434497695,6992.029210862443,-11870.494807574823,False
0.0,-1.0,122.0756,-198.6721,10108.34,0.6635371,-3.867456,3.088747,1516.0,2024-01-12 16:24:15.776430,-886.5298105292945,-5090.074947669798,5558.237377289315,False
0.0,-6.0,-55.05372,-1041.233,9158.066,5.353537,-4.497456,5.818747,1482.0,2024-01-12 16:24:15.956375,-984.3525521687183,-4682.324599183084,-5280.913612492704,False
-4.0,-4.0,823.4122,-725.2729,9919.244,-1.856463,-5.617456,-1.741253,1441.0,2024-01-12 16:24:16.136437,4878.685786007042,1754.7294820672873,4227.31059301796,False
-2.0,-4.0,481.1216,-787.5076,10302.23,-0.03646295,-3.657456,2.878747,1403.0,2024-01-12 16:24:16.315511,-1911.4477813641286,-347.53621407909566,2138.702435864497,False
-3.0,4.0,485.9089,777.933,9198.759,-0.03646295,-1.767456,2.598747,1361.0,2024-01-12 16:24:16.556179,19.891718051423606,6504.564794654877,-4585.034154935428,False
2.0,0.0,-466.7598,107.7138,9892.914,-1.016463,3.482544,-0.6212529,1286.0,2024-01-12 16:24:16.795723,-3977.0092342116686,-2797.8960024045687,2897.8183548742636,False
-7.0,2.0,1294.959,430.8552,9497.964,2.063537,-1.137456,1.198747,1239.0,2024-01-12 16:24:16.976756,9731.478791159623,1784.9861627438092,-2181.6464401517997,False
0.0,0.0,117.2884,-153.193,10390.79,1.783537,-0.01745607,1.828747,1183.0,2024-01-12 16:24:17.215883,-4924.875066387318,-2442.4184638288443,3733.6896293601344,False
-2.0,2.0,430.8552,330.3223,8968.969,2.693537,-2.327456,16.31875,1153.0,2024-01-12 16:24:17.396028,1740.6355991007247,2684.0339726331567,-7892.647589441848,True
-9.0,-9.0,1539.111,-1596.558,9483.602,1.783537,1.522544,14.21875,1105.0,2024-01-12 16:24:17.636071,4616.905304466283,-8027.229704677912,2143.9200476581345,True
-7.0,0.0,1194.426,112.5011,9679.88,-0.246463,-1.347456,2.738747,1077.0,2024-01-12 16:24:17.815996,-1915.7148812005012,9498.730582187021,1090.887869945802,True
-7.0,0.0,1194.426,112.5011,9679.88,-0.246463,-1.347456,2.738747,1077.0,2024-01-12 16:24:17.815996,-1915.7148812005012,9498.730582187021,1090.887869945802,True
-12.0,-10.0,3049.497,-2563.588,13852.0,3.463537,-15.13746,-27.29125,1071.0,2024-01-12 16:24:18.056231,7721.901471475846,-11139.46385830541,17366.828313942602,True
-12.0,-10.0,3049.497,-2563.588,13852.0,3.463537,-15.13746,-27.29125,1071.0,2024-01-12 16:24:18.056231,7721.901471475846,-11139.46385830541,17366.828313942602,True
6.0,-4.0,-1172.884,-727.6666,10266.32,0.6635371,2.432544,-2.021253,1100.0,2024-01-12 16:24:18.236296,-23449.204453947183,10195.88148724072,-19913.253547330132,True
6.0,-4.0,-1172.884,-727.6666,10266.32,0.6635371,2.432544,-2.021253,1100.0,2024-01-12 16:24:18.236296,-23449.204453947183,10195.88148724072,-19913.253547330132,True
6.0,13.0,-1385.918,3008.805,12403.84,-6.056463,-24.23746,-78.32126,1136.0,2024-01-12 16:24:18.416437,-1182.595855468771,20741.927712181012,11865.81622173742,True
-17.0,-23.0,4693.928,-6096.601,13969.28,-3.956463,-21.15746,-48.57125,1141.0,2024-01-12 16:24:18.596658,33735.50252190366,-50523.557188119026,8686.22413592201,True
-17.0,-23.0,4693.928,-6096.601,13969.28,-3.956463,-21.15746,-48.57125,1141.0,2024-01-12 16:24:18.596658,33735.50252190366,-50523.557188119026,8686.22413592201,False
5.0,2.0,-787.5076,315.9605,8449.55,-3.676463,-0.08745607,-152.2413,1165.0,2024-01-12 16:24:18.954238,-15329.256669836119,17933.221936349906,-15436.349907712964,False
-33.0,6.0,5445.531,904.796,8037.843,-14.45646,21.19254,6.098747,40.0,2024-01-12 16:24:19.075753,51294.39657655433,4845.784471052957,-3388.116693412331,True
-13.0,0.0,4140.997,59.841,16695.64,-11.09646,-34.80746,-19.66125,40.0,2024-01-12 16:24:19.316356,-5421.935719837241,-3511.822379604577,35983.745007335725,True
2.0,-2.0,-524.2072,-526.6008,11039.47,-8.716463,-30.18746,-27.01125,40.0,2024-01-12 16:24:19.435888,-39028.91443295519,-4906.148981026002,-47319.29525148078,True
2.0,-2.0,-524.2072,-526.6008,11039.47,-8.716463,-30.18746,-27.01125,40.0,2024-01-12 16:24:19.435888,-39028.91443295519,-4906.148981026002,-47319.29525148078,True
9.0,-4.0,-2470.237,-988.5734,14120.08,1.293537,-28.92746,-3.001253,40.0,2024-01-12 16:24:19.616468,-10776.552220622441,-2558.2711263705837,17059.530402037883,True
-1.0,2.0,347.0778,505.058,9976.691,-0.736463,1.242544,8.898747,58.0,2024-01-12 16:24:19.796102,15683.638954763577,8314.859102397097,-23065.728091563957,True
-1.0,2.0,347.0778,505.058,9976.691,-0.736463,1.242544,8.898747,58.0,2024-01-12 16:24:19.796102,15683.638954763577,8314.859102397097,-23065.728091563957,True
-12.0,31.0,3396.575,7736.245,12533.1,-4.236463,-6.877456,138.4688,107.0,2024-01-12 16:24:19.976296,16923.411434342986,40130.00987824234,14186.981808495288,True
-12.0,31.0,3396.575,7736.245,12533.1,-4.236463,-6.877456,138.4688,107.0,2024-01-12 16:24:19.976296,16923.411434342986,40130.00987824234,14186.981808495288,True
6.0,5.0,-1046.021,911.9769,9495.57,6.473537,-7.997456,195.0988,1151.0,2024-01-12 16:24:20.156330,-24676.427785862666,-37905.44063899041,-16871.979737160764,True
6.0,5.0,-1046.021,911.9769,9495.57,6.473537,-7.997456,195.0988,1151.0,2024-01-12 16:24:20.156330,-24676.427785862666,-37905.44063899041,-16871.979737160764,False
-1.0,11.0,186.7039,2036.988,9770.839,6.473537,4.672544,164.9987,2000.0,2024-01-12 16:24:20.516633,3421.356191871841,3122.4028109674364,763.9930835990825,False
-4.0,4.0,751.603,713.3047,9524.294,1.223537,-1.627456,2.878747,2000.0,2024-01-12 16:24:20.695686,3154.9267535310773,-7392.689873947938,-1376.9386717899174,False
2.0,3.0,-445.217,488.3026,9253.813,0.5235371,0.472544,8.548747,755.0,2024-01-12 16:24:20.875731,-6647.338165458635,-1249.6992418562027,-1502.2966480602058,False
0.0,0.0,-21.54276,110.1074,9830.68,1.503537,0.1925439,1.898747,717.0,2024-01-12 16:24:21.056949,2337.9258131090733,-2086.962663753049,3183.2764957123477,False
-2.0,0.0,459.5789,-38.29824,10357.28,-2.836463,0.2625439,6.378747,687.0,2024-01-12 16:24:21.236085,2685.7899026438013,-828.4523490532333,2939.6659521257616,False
-5.0,2.0,856.9232,399.7379,8581.199,1.223537,0.962544,-0.2012529,2000.0,2024-01-12 16:24:21.416181,2206.2916444562898,2432.236918088131,-9861.857009594883,False
-5.0,0.0,1010.116,-38.29824,9677.486,-0.4564629,-2.047456,1.058747,2000.0,2024-01-12 16:24:21.596327,850.3813573434883,-2431.5618442818604,6085.547278318699,False
4.0,0.0,-854.5295,-9.57456,10828.83,-2.976463,1.452544,1.128747,978.0,2024-01-12 16:24:21.836392,-7767.252619082332,119.64959490138088,4795.967758732007,False
-1.0,2.0,289.6304,387.7697,10132.28,0.6635371,-3.657456,4.628747,938.0,2024-01-12 16:24:22.015534,6386.888055285752,2218.0407721249067,-3888.2562436502844,False
-6.0,2.0,1067.563,349.4714,9466.847,-2.206463,-0.2274561,0.8487472,2000.0,2024-01-12 16:24:22.196647,4295.288576744906,-211.46080071557526,-3674.131619486182,False
1.0,0.0,-169.9484,-81.38376,9004.874,-1.156463,4.252544,3.158747,2000.0,2024-01-12 16:24:22.435886,-5172.699267259937,-1800.9403149152104,-1931.01041218196,False
-3.0,5.0,694.1556,1089.106,10405.15,3.603537,0.1925439,10.43875,2000.0,2024-01-12 16:24:22.616079,4795.436004728264,6495.755994960959,7770.978894851631,False
1.0,-1.0,-169.9484,-222.6085,8638.646,-1.436463,0.472544,4.768747,2000.0,2024-01-12 16:24:22.796105,-4799.8844611333925,-7286.250319398309,-9812.493750902642,False
-4.0,-4.0,701.3365,-703.7302,10003.02,-1.086463,-2.327456,-4.751253,402.0,2024-01-12 16:24:23.036308,3627.2856708700556,-2002.979563119528,5680.087259526316,False
-6.0,0.0,1062.776,90.95832,9596.103,2.343537,-5.337456,-0.7612529,366.0,2024-01-12 16:24:23.215336,2018.8992783251786,4438.906316330406,-2272.9237884576787,False
-10.0,9.0,1943.636,1881.401,10804.89,2.273537,-5.127456,11.90875,329.0,2024-01-12 16:24:23.456046,3659.4242033982796,7438.173237505713,5021.756470441611,False
-7.0,2.0,1290.172,512.239,10132.28,-0.5264629,-3.447456,3.018747,329.0,2024-01-12 16:24:23.636162,-3628.0174998334405,-7601.556774523086,-3734.315663239239,False
0.0,-2.0,129.2566,-473.9407,10407.55,-1.506463,0.892544,4.138747,525.0,2024-01-12 16:24:23.815788,-6462.958591740617,-5490.183492367474,1532.461893044429,False
-6.0,2.0,1220.756,394.9506,10211.27,-1.856463,-0.577456,4.908747,525.0,2024-01-12 16:24:23.995946,6058.567479656746,4822.940418965574,-1089.4881159870715,False
-4.0,1.0,694.1556,198.6721,9485.995,0.453537,-0.997456,6.028747,125.0,2024-01-12 16:24:24.175973,-2925.119009926289,-1090.2725702255773,-4028.7012503679985,False
-1.0,0.0,172.3421,141.2248,9404.611,2.553537,-2.957456,5.608747,503.0,2024-01-12 16:24:24.416339,-2170.912275446611,-238.99927610394155,-338.58365991862416,False
2.0,1.0,-351.8651,227.3958,9933.606,1.223537,-0.997456,0.7087471,52.0,2024-01-12 16:24:24.595888,-2919.5773855604875,479.9302697313827,2946.2430868453685,True
39.0,-37.0,-1697.091,-1235.118,1630.069,-2.276463,28.12254,-2.721253,40.0,2024-01-12 16:24:24.835439,-5615.61379413987,-6105.2293666066935,-34662.91937833698,True
-19.0,-5.0,4045.252,-1067.563,11365.0,-11.23646,-26.12746,12.25875,40.0,2024-01-12 16:24:24.895958,94884.96174755035,2768.6346436656227,160857.43320279583,True
-13.0,-16.0,2379.278,-2745.505,9512.325,-0.5264629,15.24254,-24.77125,40.0,2024-01-12 16:24:25.015572,-13927.918136672966,-14027.97331416055,-15488.780577524365,True
-13.0,-16.0,2379.278,-2745.505,9512.325,-0.5264629,15.24254,-24.77125,40.0,2024-01-12 16:24:25.015572,-13927.918136672966,-14027.97331416055,-15488.780577524365,True
14.0,-1.0,-2161.457,-256.1195,8430.4,-2.976463,8.872543,1.548747,53.0,2024-01-12 16:24:25.255636,-18914.68525059984,10369.674336843509,-4506.819014929357,True
14.0,-1.0,-2161.457,-256.1195,8430.4,-2.976463,8.872543,1.548747,53.0,2024-01-12 16:24:25.255636,-18914.68525059984,10369.674336843509,-4506.819014929357,True
-4.0,4.0,842.5613,844.955,10340.53,0.6635371,1.872544,-191.5112,294.0,2024-01-12 16:24:25.436195,16637.322426464478,6098.142435436617,10578.979724079116,True
0.0,0.0,21.54276,45.47916,8621.892,-4.656463,-4.567456,-194.1712,294.0,2024-01-12 16:24:25.616227,-4560.4033727337355,-4440.742979025951,-9546.291770351942,True
0.0,0.0,21.54276,45.47916,8621.892,-4.656463,-4.567456,-194.1712,294.0,2024-01-12 16:24:25.616227,-4560.4033727337355,-4440.742979025951,-9546.291770351942,False
-2.0,-1.0,502.6644,-241.7576,10026.96,-5.286463,-8.487456,-174.7112,2000.0,2024-01-12 16:24:25.855774,2008.4644766997708,-1199.08310268966,5865.521171210657,False
0.0,6.0,-95.74561,1098.681,10161.0,-0.9464629,-0.6474561,13.44875,1097.0,2024-01-12 16:24:26.035969,-3320.902411276673,7438.822386858681,743.8608174477698,False
0.0,-2.0,-67.02192,-528.9944,10462.6,-0.5264629,-0.9274561,1.198747,1053.0,2024-01-12 16:24:26.216061,159.4945361259801,-9038.02167780912,1674.699597983255,False
-1.0,6.0,165.1612,842.5613,7741.032,0.1035371,0.6825439,1.058747,1020.0,2024-01-12 16:24:26.396137,1289.361825007219,7616.538017281591,-15113.440991581332,False
0.0,0.0,-126.8629,64.62828,9263.387,-1.436463,2.432544,4.278747,983.0,2024-01-12 16:24:26.576273,-1621.1312563840654,-4318.5871785761865,8451.14247013368,False
0.0,0.0,78.99012,55.05372,10082.01,1.643537,-0.2274561,5.328747,943.0,2024-01-12 16:24:26.756326,1143.2912531310226,-53.17634252136874,4546.566844206982,False
0.0,5.0,-146.012,988.5734,10699.57,3.673537,0.6825439,3.088747,898.0,2024-01-12 16:24:26.936370,-1249.7062940170179,5184.953011486081,3430.050432116591,False
2.0,3.0,-461.9725,612.7719,9639.188,0.8735371,1.102544,2.178747,867.0,2024-01-12 16:24:27.115948,-1759.4610698415177,-2092.692311975855,-5904.854714942809,False
0.0,0.0,95.74561,-2.39364,9940.787,-1.576463,-0.2974561,1.478747,819.0,2024-01-12 16:24:27.354487,2338.0583887750013,-2578.88873517538,1264.3592871605908,False
-8.0,1.0,1429.003,260.9068,9107.801,0.03353706,-0.7174561,4.488747,774.0,2024-01-12 16:24:27.476635,10915.097995873857,2155.5853554704127,-6819.481284998533,False
2.0,2.0,-531.3881,368.6206,10163.4,3.813537,3.412544,0.2887471,738.0,2024-01-12 16:24:27.655948,-10932.788476016796,600.7026819025951,5886.907251565699,False
1.0,-1.0,-282.4495,-205.853,10441.06,1.153537,0.7525439,1.898747,702.0,2024-01-12 16:24:27.895591,1038.789365848366,-2397.2058436924926,1158.6401438806886,False
3.0,-5.0,-586.4418,-928.7324,9576.954,-0.4564629,-1.417456,1.898747,654.0,2024-01-12 16:24:28.136209,-1263.3813762893878,-3004.2615265690847,-3591.194341237978,False
-3.0,-3.0,643.8892,-490.6962,9203.546,0.943537,1.942544,12.11875,607.0,2024-01-12 16:24:28.316398,6828.002819261997,2430.9819134353374,-2072.312960280591,False
-1.0,-5.0,327.9287,-1026.872,10129.88,-1.996463,1.032544,1.478747,2000.0,2024-01-12 16:24:28.496505,-1754.293281216166,-2976.9847923734233,5143.242627993353,False
4.0,2.0,-660.6447,426.0679,9215.514,3.253537,0.5425439,0.3587471,2000.0,2024-01-12 16:24:28.676092,-5504.704683523863,8090.451424657687,-5091.493259534376,False
-1.0,2.0,205.853,411.7061,9567.379,-0.246463,-1.417456,2.878747,2000.0,2024-01-12 16:24:28.915737,3615.755388178347,-59.929479021052046,1468.2759915708718,False
-2.0,1.0,385.376,153.193,8562.051,2.693537,0.3325439,-0.9012529,2000.0,2024-01-12 16:24:29.096287,994.31182497923,-1431.8089171974523,-5568.1417889781305,False
2.0,1.0,-548.1436,363.8333,10730.69,-4.866463,7.262544,3.368747,429.0,2024-01-12 16:24:29.275840,-5199.13117575312,1173.1371795514417,12077.98811492986,False
-1.0,8.0,232.1831,1527.142,10017.38,-0.3864629,-1.207456,-1.811253,2000.0,2024-01-12 16:24:29.455871,4334.401853014203,6461.713260494026,-3962.150962889732,False
-4.0,3.0,727.6666,555.3245,9636.795,-0.736463,-0.997456,2.808747,2000.0,2024-01-12 16:24:29.696170,2061.945742595683,-4044.2011826932285,-1583.7976853836226,False
-2.0,3.0,375.8015,706.1238,10453.03,3.393537,0.2625439,7.708747,2000.0,2024-01-12 16:24:29.936691,-1462.9288087110897,626.9693706578636,3393.612200182107,False
0.0,3.0,-126.8629,473.9407,8806.202,0.8035371,0.962544,3.998747,2000.0,2024-01-12 16:24:30.116036,-2802.779001366082,-1294.617078814575,-9182.458390253429,False
4.0,0.0,-1053.202,-28.72368,12580.97,4.023537,7.402544,5.608747,2000.0,2024-01-12 16:24:30.296359,-5137.11007469929,-2787.5777355079495,20933.369564614608,False
-3.0,2.0,531.3881,399.7379,9134.131,1.223537,-4.637456,0.4287471,2000.0,2024-01-12 16:24:30.476065,8817.680544889987,2384.2363638387146,-19180.43359709748,False
19.0,-24.0,-2549.227,-3023.167,6582.51,-8.926463,-20.24746,-91.83125,2000.0,2024-01-12 16:24:30.655430,-17175.118334123155,-19083.460541354223,-14225.857887547734,True
-20.0,-1.0,6745.278,-471.5471,17720.12,0.1035371,-30.04746,-28.06125,2000.0,2024-01-12 16:24:30.895963,38641.28830555475,10608.190560131041,46303.87514395114,True
-22.0,-28.0,5146.326,-6972.673,11453.57,-13.96646,16.50254,10.57875,81.0,2024-01-12 16:24:31.015988,-13321.824619870862,-54164.764840658194,-52210.37283899187,True
17.0,16.0,-2652.153,2491.779,8260.452,8.643538,6.072544,-22.88125,73.0,2024-01-12 16:24:31.195660,-43403.97502114965,52676.27677100494,-17771.92884812325,True
17.0,16.0,-2652.153,2491.779,8260.452,8.643538,6.072544,-22.88125,73.0,2024-01-12 16:24:31.195660,-43403.97502114965,52676.27677100494,-17771.92884812325,True
17.0,16.0,-2652.153,2491.779,8260.452,8.643538,6.072544,-22.88125,73.0,2024-01-12 16:24:31.195660,-43403.97502114965,52676.27677100494,-17771.92884812325,True
0.0,0.0,-98.13924,157.9802,9284.93,-0.806463,-2.047456,-0.8312529,126.0,2024-01-12 16:24:31.435322,10656.732231225642,-9737.87584181055,4274.678505562004,True
-20.0,-2.0,5287.551,-548.1436,13852.0,-15.64646,-26.40746,122.7187,2000.0,2024-01-12 16:24:31.555838,44688.59105844868,-5859.1705665637755,37895.964021374755,True
0.0,-3.0,40.69188,-497.8771,8748.754,-5.146463,12.65254,177.2487,2000.0,2024-01-12 16:24:31.735440,-29213.812318348348,279.8771728599904,-28414.193605861845,True
0.0,-3.0,40.69188,-497.8771,8748.754,-5.146463,12.65254,177.2487,2000.0,2024-01-12 16:24:31.735440,-29213.812318348348,279.8771728599904,-28414.193605861845,False
-3.0,-3.0,643.8892,-646.2828,9414.187,-1.086463,2.572544,171.0188,2000.0,2024-01-12 16:24:31.976498,2502.291232815339,-615.6431232317532,2760.468434982449,False
0.0,0.0,9.57456,-21.54276,9500.357,2.483537,-7.297456,6.378747,2000.0,2024-01-12 16:24:32.156019,-3533.3729201597585,3480.0387698375116,479.99955436968423,False
-1.0,2.0,215.4276,411.7061,9835.467,-0.3164629,1.802544,-3.141253,764.0,2024-01-12 16:24:32.396071,857.5352007065137,1804.8125406161998,1395.9892023394957,False
